node,entrez,gene_name,initial,ppion
604.0,8673,VAMP8,TRUE,FALSE
605.0,5743,PTGS2,TRUE,FALSE
606.0,4689,NCF4,TRUE,FALSE
607.0,5045,FURIN,TRUE,FALSE
608.0,126823,KLHDC9,TRUE,FALSE
609.0,1730,DIAPH2,TRUE,FALSE
610.0,10567,RABAC1,TRUE,FALSE
611.0,4058,LTK,TRUE,FALSE
612.0,396,ARHGDIA,TRUE,FALSE
613.0,51282,SCAND1,TRUE,FALSE
614.0,23046,KIF21B,TRUE,FALSE
615.0,2318,FLNC,TRUE,FALSE
616.0,790,CAD,TRUE,FALSE
617.0,8625,RFXANK,TRUE,FALSE
618.0,57763,ANKRA2,TRUE,FALSE
619.0,54101,RIPK4,TRUE,FALSE
620.0,3611,ILK,TRUE,FALSE
621.0,80311,KLHL15,TRUE,FALSE
622.0,8798,DYRK4,TRUE,FALSE
623.0,123169,LEO1,TRUE,FALSE
624.0,11315,PARK7,TRUE,FALSE
625.0,26060,APPL1,TRUE,FALSE
626.0,22839,DLGAP4,TRUE,FALSE
627.0,10802,SEC24A,TRUE,FALSE
628.0,25778,DSTYK,TRUE,FALSE
629.0,80115,BAIAP2L2,TRUE,FALSE
630.0,57576,KIF17,TRUE,FALSE
631.0,56474,CTPS2,TRUE,FALSE
632.0,55971,BAIAP2L1,TRUE,FALSE
633.0,79895,ATP8B4,TRUE,FALSE
634.0,51164,DCTN4,TRUE,FALSE
635.0,5566,PRKACA,TRUE,FALSE
636.0,10477,UBE2E3,TRUE,FALSE
637.0,57205,ATP10D,TRUE,FALSE
638.0,23026,MYO16,TRUE,FALSE
639.0,51742,ARID4B,TRUE,FALSE
640.0,153020,RASGEF1B,TRUE,FALSE
641.0,79990,PLEKHH3,TRUE,FALSE
642.0,3932,LCK,TRUE,FALSE
643.0,6041,RNASEL,TRUE,FALSE
644.0,1147,CHUK,TRUE,FALSE
645.0,6449,SGTA,TRUE,FALSE
646.0,10555,AGPAT2,TRUE,FALSE
647.0,1499,CTNNB1,TRUE,FALSE
648.0,5588,PRKCQ,TRUE,FALSE
649.0,9601,PDIA4,TRUE,FALSE
650.0,2935,GSPT1,TRUE,FALSE
651.0,348094,ANKDD1A,TRUE,FALSE
652.0,389337,ARHGEF37,TRUE,FALSE
653.0,114826,SMYD4,TRUE,FALSE
654.0,57531,HACE1,TRUE,FALSE
655.0,142689,ASB12,TRUE,FALSE
656.0,85462,FHDC1,TRUE,FALSE
657.0,4650,MYO9B,TRUE,FALSE
658.0,11040,PIM2,TRUE,FALSE
659.0,4622,MYH4,TRUE,FALSE
660.0,5586,PKN2,TRUE,FALSE
661.0,84451,MAP3K21,TRUE,FALSE
662.0,9826,ARHGEF11,TRUE,FALSE
663.0,142686,ASB14,TRUE,FALSE
664.0,64601,VPS16,TRUE,FALSE
665.0,2869,GRK5,TRUE,FALSE
666.0,11079,RER1,TRUE,FALSE
667.0,22905,EPN2,TRUE,FALSE
668.0,9266,CYTH2,TRUE,FALSE
669.0,51657,STYXL1,TRUE,FALSE
670.0,56899,ANKS1B,TRUE,FALSE
671.0,64786,TBC1D15,TRUE,FALSE
672.0,357,SHROOM2,TRUE,FALSE
673.0,221458,KIF6,TRUE,FALSE
674.0,10641,NPRL2,TRUE,FALSE
675.0,146909,KIF18B,TRUE,FALSE
676.0,4089,SMAD4,TRUE,FALSE
677.0,54848,ARHGEF38,TRUE,FALSE
678.0,4794,NFKBIE,TRUE,FALSE
679.0,79998,ANKRD53,TRUE,FALSE
680.0,83931,STK40,TRUE,FALSE
681.0,653464,SRGAP2C,TRUE,FALSE
682.0,2889,RAPGEF1,TRUE,FALSE
683.0,84932,RAB2B,TRUE,FALSE
684.0,10120,ACTR1B,TRUE,FALSE
685.0,23500,DAAM2,TRUE,FALSE
686.0,5318,PKP2,TRUE,FALSE
687.0,5063,PAK3,TRUE,FALSE
688.0,161514,TBC1D21,TRUE,FALSE
689.0,50814,NSDHL,TRUE,FALSE
690.0,347517,RAB41,TRUE,FALSE
691.0,374860,ANKRD30B,TRUE,FALSE
692.0,5153,PDE1B,TRUE,FALSE
693.0,6697,SPR,TRUE,FALSE
694.0,55466,DNAJA4,TRUE,FALSE
695.0,92565,FANK1,TRUE,FALSE
696.0,51666,ASB4,TRUE,FALSE
697.0,9229,DLGAP1,TRUE,FALSE
698.0,23243,ANKRD28,TRUE,FALSE
699.0,6647,SOD1,TRUE,FALSE
700.0,10488,CREB3,TRUE,FALSE
701.0,547,KIF1A,TRUE,FALSE
702.0,5927,KDM5A,TRUE,FALSE
703.0,9179,AP4M1,TRUE,FALSE
704.0,70,ACTC1,TRUE,FALSE
705.0,51272,BET1L,TRUE,FALSE
706.0,11155,LDB3,TRUE,FALSE
707.0,4735,SEPTIN2,TRUE,FALSE
708.0,10564,ARFGEF2,TRUE,FALSE
709.0,23396,PIP5K1C,TRUE,FALSE
710.0,51024,FIS1,TRUE,FALSE
711.0,26153,KIF26A,TRUE,FALSE
712.0,51135,IRAK4,TRUE,FALSE
713.0,27128,CYTH4,TRUE,FALSE
714.0,84225,ZMYND15,TRUE,FALSE
715.0,3798,KIF5A,TRUE,FALSE
716.0,9712,USP6NL,TRUE,FALSE
717.0,26528,DAZAP1,TRUE,FALSE
718.0,200539,ANKRD23,TRUE,FALSE
719.0,653781,POTEJ,TRUE,FALSE
720.0,8997,KALRN,TRUE,FALSE
721.0,10000,AKT3,TRUE,FALSE
722.0,57551,TAOK1,TRUE,FALSE
723.0,5594,MAPK1,TRUE,FALSE
724.0,3720,JARID2,TRUE,FALSE
725.0,114880,OSBPL6,TRUE,FALSE
726.0,388,RHOB,TRUE,FALSE
727.0,286451,YIPF6,TRUE,FALSE
728.0,10418,SPON1,TRUE,FALSE
729.0,83942,TSSK1B,TRUE,FALSE
730.0,57488,ESYT2,TRUE,FALSE
731.0,1852,DUSP9,TRUE,FALSE
732.0,657,BMPR1A,TRUE,FALSE
733.0,115548,FCHO2,TRUE,FALSE
734.0,10618,TGOLN2,TRUE,FALSE
735.0,5289,PIK3C3,TRUE,FALSE
736.0,26065,LSM14A,TRUE,FALSE
737.0,84790,TUBA1C,TRUE,FALSE
738.0,5908,RAP1B,TRUE,FALSE
739.0,26057,ANKRD17,TRUE,FALSE
740.0,9392,TGFBRAP1,TRUE,FALSE
741.0,23423,TMED3,TRUE,FALSE
742.0,6494,SIPA1,TRUE,FALSE
743.0,27072,VPS41,TRUE,FALSE
744.0,640,BLK,TRUE,FALSE
745.0,27338,UBE2S,TRUE,FALSE
746.0,55860,ACTR10,TRUE,FALSE
747.0,9657,IQCB1,TRUE,FALSE
748.0,79705,LRRK1,TRUE,FALSE
749.0,3093,UBE2K,TRUE,FALSE
750.0,6319,SCD,TRUE,FALSE
751.0,51465,UBE2J1,TRUE,FALSE
752.0,2977,GUCY1A2,TRUE,FALSE
753.0,51146,A4GNT,TRUE,FALSE
754.0,80975,TMPRSS5,TRUE,FALSE
755.0,54536,EXOC6,TRUE,FALSE
756.0,54963,UCKL1,TRUE,FALSE
757.0,9585,KIF20B,TRUE,FALSE
758.0,54431,DNAJC10,TRUE,FALSE
759.0,116729,PPP1R27,TRUE,FALSE
760.0,899,CCNF,TRUE,FALSE
761.0,1121,CHM,TRUE,FALSE
762.0,84071,ARMC2,TRUE,FALSE
763.0,80351,TNKS2,TRUE,FALSE
764.0,8218,CLTCL1,TRUE,FALSE
765.0,51510,CHMP5,TRUE,FALSE
766.0,1783,DYNC1LI2,TRUE,FALSE
767.0,4648,MYO7B,TRUE,FALSE
768.0,4836,NMT1,TRUE,FALSE
769.0,1163,CKS1B,TRUE,FALSE
770.0,10221,TRIB1,TRUE,FALSE
771.0,6011,GRK1,TRUE,FALSE
772.0,23647,ARFIP2,TRUE,FALSE
773.0,57111,RAB25,TRUE,FALSE
774.0,7326,UBE2G1,TRUE,FALSE
775.0,6850,SYK,TRUE,FALSE
776.0,7343,UBTF,TRUE,FALSE
777.0,7203,CCT3,TRUE,FALSE
778.0,1859,DYRK1A,TRUE,FALSE
779.0,90,ACVR1,TRUE,FALSE
780.0,8871,SYNJ2,TRUE,FALSE
781.0,4863,NPAT,TRUE,FALSE
782.0,9901,SRGAP3,TRUE,FALSE
783.0,10298,PAK4,TRUE,FALSE
784.0,85025,TMEM60,TRUE,FALSE
785.0,3643,INSR,TRUE,FALSE
786.0,22983,MAST1,TRUE,FALSE
787.0,7454,WAS,TRUE,FALSE
788.0,10461,MERTK,TRUE,FALSE
789.0,23038,WDTC1,TRUE,FALSE
790.0,200894,ARL13B,TRUE,FALSE
791.0,54874,FNBP1L,TRUE,FALSE
792.0,23708,GSPT2,TRUE,FALSE
793.0,8976,WASL,TRUE,FALSE
794.0,114818,KLHL29,TRUE,FALSE
795.0,64063,PRSS22,TRUE,FALSE
796.0,25865,PRKD2,TRUE,FALSE
797.0,9260,PDLIM7,TRUE,FALSE
798.0,8826,IQGAP1,TRUE,FALSE
799.0,397,ARHGDIB,TRUE,FALSE
800.0,23426,GRIP1,TRUE,FALSE
801.0,89894,TMEM116,TRUE,FALSE
802.0,79754,ASB13,TRUE,FALSE
803.0,4920,ROR2,TRUE,FALSE
804.0,54732,TMED9,TRUE,FALSE
805.0,10235,RASGRP2,TRUE,FALSE
806.0,51762,RAB8B,TRUE,FALSE
807.0,8507,ENC1,TRUE,FALSE
808.0,5337,PLD1,TRUE,FALSE
809.0,10971,YWHAQ,TRUE,FALSE
810.0,140894,CNBD2,TRUE,FALSE
811.0,25894,PLEKHG4,TRUE,FALSE
812.0,51422,PRKAG2,TRUE,FALSE
813.0,5297,PI4KA,TRUE,FALSE
814.0,286,ANK1,TRUE,FALSE
815.0,26276,VPS33B,TRUE,FALSE
816.0,57175,CORO1B,TRUE,FALSE
817.0,3718,JAK3,TRUE,FALSE
818.0,1760,DMPK,TRUE,FALSE
819.0,50618,ITSN2,TRUE,FALSE
820.0,3309,HSPA5,TRUE,FALSE
821.0,2775,GNAO1,TRUE,FALSE
822.0,5584,PRKCI,TRUE,FALSE
823.0,6307,MSMO1,TRUE,FALSE
824.0,9230,RAB11B,TRUE,FALSE
825.0,128239,IQGAP3,TRUE,FALSE
826.0,633,BGN,TRUE,FALSE
827.0,5568,PRKACG,TRUE,FALSE
828.0,8295,TRRAP,TRUE,FALSE
829.0,3654,IRAK1,TRUE,FALSE
830.0,8867,SYNJ1,TRUE,FALSE
831.0,116986,AGAP2,TRUE,FALSE
832.0,23654,PLXNB2,TRUE,FALSE
833.0,5585,PKN1,TRUE,FALSE
834.0,273,AMPH,TRUE,FALSE
835.0,54622,ARL 15.00,TRUE,FALSE
836.0,378,ARF4,TRUE,FALSE
837.0,4214,MAP3K1,TRUE,FALSE
838.0,10188,TNK2,TRUE,FALSE
839.0,79745,CLIP4,TRUE,FALSE
840.0,7323,UBE2D3,TRUE,FALSE
841.0,5876,RABGGTB,TRUE,FALSE
842.0,8906,AP1G2,TRUE,FALSE
843.0,10787,NCKAP1,TRUE,FALSE
844.0,3998,LMAN1,TRUE,FALSE
845.0,55844,PPP2R2D,TRUE,FALSE
846.0,10137,RBM12,TRUE,FALSE
847.0,116983,ACAP3,TRUE,FALSE
848.0,4914,NTRK1,TRUE,FALSE
849.0,1398,CRK,TRUE,FALSE
850.0,260425,MAGI3,TRUE,FALSE
851.0,4296,MAP3K11,TRUE,FALSE
852.0,51604,PIGT,TRUE,FALSE
853.0,23588,KLHDC2,TRUE,FALSE
854.0,9844,ELMO1,TRUE,FALSE
855.0,57498,KIDINS220,TRUE,FALSE
856.0,5605,MAP2K2,TRUE,FALSE
857.0,8853,ASAP2,TRUE,FALSE
858.0,5078,PAX4,TRUE,FALSE
859.0,50700,RDH8,TRUE,FALSE
860.0,28964,GIT1,TRUE,FALSE
861.0,821,CANX,TRUE,FALSE
862.0,2771,GNAI2,TRUE,FALSE
863.0,1604,CD55,TRUE,FALSE
864.0,7849,PAX8,TRUE,FALSE
865.0,6189,RPS3A,TRUE,FALSE
866.0,6709,SPTAN1,TRUE,FALSE
867.0,140458,ASB5,TRUE,FALSE
868.0,9833,MELK,TRUE,FALSE
869.0,9020,MAP3K14,TRUE,FALSE
870.0,3939,LDHA,TRUE,FALSE
871.0,7169,TPM2,TRUE,FALSE
872.0,285590,SH3PXD2B,TRUE,FALSE
873.0,4145,MATK,TRUE,FALSE
874.0,1401,CRP,TRUE,FALSE
875.0,4642,MYO1D,TRUE,FALSE
876.0,4625,MYH7,TRUE,FALSE
877.0,60559,SPCS3,TRUE,FALSE
878.0,80006,TRAPPC13,FALSE,FALSE
879.0,2769,GNA15,TRUE,FALSE
880.0,7392,USF2,TRUE,FALSE
881.0,63916,ELMO2,TRUE,FALSE
882.0,7168,TPM1,TRUE,FALSE
883.0,23268,DNMBP,TRUE,FALSE
884.0,382,ARF6,TRUE,FALSE
885.0,27,ABL2,TRUE,FALSE
886.0,5716,PSMD10,TRUE,FALSE
887.0,3645,INSRR,TRUE,FALSE
888.0,4791,NFKB2,TRUE,FALSE
889.0,93,ACVR2B,TRUE,FALSE
890.0,11082,ESM1,TRUE,FALSE
891.0,84249,PSD2,TRUE,FALSE
892.0,3396,MRPL58,TRUE,FALSE
893.0,84084,RAB6C,TRUE,FALSE
894.0,114134,SLC2A13,TRUE,FALSE
895.0,7280,TUBB2A,TRUE,FALSE
896.0,3064,HTT,TRUE,FALSE
897.0,8766,RAB11A,TRUE,FALSE
898.0,1176,AP3S1,TRUE,FALSE
899.0,285643,KIF4B,TRUE,FALSE
900.0,7531,YWHAE,TRUE,FALSE
901.0,673,BRAF,TRUE,FALSE
902.0,5522,PPP2R2C,TRUE,FALSE
903.0,1854,DUT,TRUE,FALSE
904.0,5691,PSMB3,TRUE,FALSE
905.0,56896,DPYSL5,TRUE,FALSE
906.0,248,ALPI,TRUE,FALSE
907.0,5912,RAP2B,TRUE,FALSE
908.0,81930,KIF18A,TRUE,FALSE
909.0,4215,MAP3K3,TRUE,FALSE
910.0,58985,IL22RA1,TRUE,FALSE
911.0,57142,RTN4,TRUE,FALSE
912.0,57120,GOPC,TRUE,FALSE
913.0,147700,KLC3,TRUE,FALSE
914.0,23035,PHLPP2,TRUE,FALSE
915.0,8905,AP1S2,TRUE,FALSE
916.0,79837,PIP4K2C,TRUE,FALSE
917.0,219988,PATL1,TRUE,FALSE
918.0,10396,ATP8A1,TRUE,FALSE
919.0,23002,DAAM1,TRUE,FALSE
920.0,2580,GAK,TRUE,FALSE
921.0,84253,GARNL3,TRUE,FALSE
922.0,5925,RB1,TRUE,FALSE
923.0,8618,CADPS,TRUE,FALSE
924.0,2051,EPHB6,TRUE,FALSE
925.0,283455,KSR2,TRUE,FALSE
926.0,22941,SHANK2,TRUE,FALSE
927.0,4513,COX2,TRUE,FALSE
928.0,142678,MIB2,TRUE,FALSE
929.0,3652,IPP,TRUE,FALSE
930.0,401036,ASB18,TRUE,FALSE
931.0,80325,ABTB1,TRUE,FALSE
932.0,8737,RIPK1,TRUE,FALSE
933.0,80243,PREX2,TRUE,FALSE
934.0,7534,YWHAZ,TRUE,FALSE
935.0,54733,SLC35F2,TRUE,FALSE
936.0,317749,DHRS4L2,TRUE,FALSE
937.0,8396,PIP4K2B,TRUE,FALSE
938.0,5728,PTEN,TRUE,FALSE
939.0,10458,BAIAP2,TRUE,FALSE
940.0,7098,TLR3,TRUE,FALSE
941.0,34,ACADM,TRUE,FALSE
942.0,10901,DHRS4,TRUE,FALSE
943.0,64083,GOLPH3,TRUE,FALSE
944.0,2803,GOLGA4,TRUE,FALSE
945.0,57182,ANKRD50,TRUE,FALSE
946.0,51552,RAB14,TRUE,FALSE
947.0,5880,RAC2,TRUE,FALSE
948.0,5058,PAK1,TRUE,FALSE
949.0,441478,NRARP,TRUE,FALSE
950.0,54751,FBLIM1,TRUE,FALSE
951.0,51765,STK26,TRUE,FALSE
952.0,1595,CYP51A1,TRUE,FALSE
953.0,7204,TRIO,TRUE,FALSE
954.0,22989,MYH15,TRUE,FALSE
955.0,23551,RASD2,TRUE,FALSE
956.0,5590,PRKCZ,TRUE,FALSE
957.0,124637,CYB5D1,TRUE,FALSE
958.0,23513,SCRIB,TRUE,FALSE
959.0,392862,GRID2IP,TRUE,FALSE
960.0,83594,NUDT12,TRUE,FALSE
961.0,23062,GGA2,TRUE,FALSE
962.0,55033,FKBP14,TRUE,FALSE
963.0,23637,RABGAP1,TRUE,FALSE
964.0,415116,PIM3,TRUE,FALSE
965.0,5537,PPP6C,TRUE,FALSE
966.0,23608,MKRN1,TRUE,FALSE
967.0,5305,PIP4K2A,TRUE,FALSE
968.0,139818,DOCK11,TRUE,FALSE
969.0,83871,RAB34,TRUE,FALSE
970.0,64411,ARAP3,TRUE,FALSE
971.0,4790,NFKB1,TRUE,FALSE
972.0,1843,DUSP1,TRUE,FALSE
973.0,23108,RAP1GAP2,TRUE,FALSE
974.0,112942,CFAP36,FALSE,FALSE
975.0,51239,ANKRD39,TRUE,FALSE
976.0,84313,VPS25,TRUE,FALSE
977.0,3633,INPP5B,TRUE,FALSE
978.0,152518,NFXL1,TRUE,FALSE
979.0,57580,PREX1,TRUE,FALSE
980.0,387,RHOA,TRUE,FALSE
981.0,7016,TESK1,TRUE,FALSE
982.0,5294,PIK3CG,TRUE,FALSE
983.0,55351,STK32B,TRUE,FALSE
984.0,85451,UNK,TRUE,FALSE
985.0,554226,ANKRD30BL,TRUE,FALSE
986.0,8989,TRPA1,TRUE,FALSE
987.0,93550,ZFAND4,TRUE,FALSE
988.0,113457,TUBA3D,TRUE,FALSE
989.0,6655,SOS 2,TRUE,FALSE
990.0,2245,FGD1,TRUE,FALSE
991.0,55103,RALGPS2,TRUE,FALSE
992.0,613212,CTXN3,TRUE,FALSE
993.0,55200,PLEKHG6,TRUE,FALSE
994.0,1729,DIAPH1,TRUE,FALSE
995.0,7458,EIF4H,TRUE,FALSE
996.0,84272,YIPF4,TRUE,FALSE
997.0,55040,EPN3,TRUE,FALSE
998.0,10767,HBS1L,TRUE,FALSE
999.0,7322,UBE2D2,TRUE,FALSE
1000.0,9439,MED23,TRUE,FALSE
1001.0,64005,MYO1G,TRUE,FALSE
1002.0,122773,KLHDC1,TRUE,FALSE
1003.0,375248,ANKRD36,TRUE,FALSE
1004.0,85461,TANC1,TRUE,FALSE
1005.0,5597,MAPK6,TRUE,FALSE
1006.0,1845,DUSP3,TRUE,FALSE
1007.0,91949,COG7,TRUE,FALSE
1008.0,158056,MAMDC4,TRUE,FALSE
1009.0,2342,FNTB,TRUE,FALSE
1010.0,135656,MUCL3,TRUE,FALSE
1011.0,133690,CAPSL,TRUE,FALSE
1012.0,203068,TUBB,TRUE,FALSE
1013.0,5571,PRKAG1,TRUE,FALSE
1014.0,157567,ANKRD46,TRUE,FALSE
1015.0,54882,ANKHD1,TRUE,FALSE
1016.0,10908,PNPLA6,TRUE,FALSE
1017.0,10590,SCGN,TRUE,FALSE
1018.0,27130,INVS,TRUE,FALSE
1019.0,9098,USP6,TRUE,FALSE
1020.0,10595,ERN 2.00,TRUE,FALSE
1021.0,6616,SNAP25,TRUE,FALSE
1022.0,1785,DNM2,TRUE,FALSE
1023.0,8658,TNKS,TRUE,FALSE
1024.0,2050,EPHB4,TRUE,FALSE
1025.0,26056,RAB11FIP5,TRUE,FALSE
1026.0,9824,ARHGAP11A,TRUE,FALSE
1027.0,23008,KLHDC10,TRUE,FALSE
1028.0,11258,DCTN3,TRUE,FALSE
1029.0,999,CDH1,TRUE,FALSE
1030.0,90410,IFT20,TRUE,FALSE
1031.0,83549,UCK1,TRUE,FALSE
1032.0,5699,PSMB10,TRUE,FALSE
1033.0,11266,DUSP12,TRUE,FALSE
1034.0,9720,CCDC144A,TRUE,FALSE
1035.0,100526835,FPGT-TNNI3K,TRUE,FALSE
1036.0,4074,M6PR,TRUE,FALSE
1037.0,25791,NGEF,TRUE,FALSE
1038.0,142,PARP1,TRUE,FALSE
1039.0,65997,RASL11B,TRUE,FALSE
1040.0,54453,RIN2,TRUE,FALSE
1041.0,54926,UBE2R2,TRUE,FALSE
1042.0,124602,KIF19,TRUE,FALSE
1043.0,9493,KIF23,TRUE,FALSE
1044.0,100310846,ANKRD61,TRUE,FALSE
1045.0,3268,AGFG2,TRUE,FALSE
1046.0,4168,MCF 2.00,TRUE,FALSE
1047.0,114,ADCY8,TRUE,FALSE
1048.0,7294,TXK,TRUE,FALSE
1049.0,80223,RAB11FIP1,TRUE,FALSE
1050.0,6157,RPL27A,TRUE,FALSE
1051.0,1950,EGF,TRUE,FALSE
1052.0,57186,RALGAPA2,TRUE,FALSE
1053.0,10282,BET1,TRUE,FALSE
1054.0,57130,ATP13A1,TRUE,FALSE
1055.0,338382,RAB7B,TRUE,FALSE
1056.0,26115,TANC2,TRUE,FALSE
1057.0,6809,STX3,TRUE,FALSE
1058.0,580,BARD1,TRUE,FALSE
1059.0,9873,FCHSD2,TRUE,FALSE
1060.0,7421,VDR,TRUE,FALSE
1061.0,9475,ROCK2,TRUE,FALSE
1062.0,2784,GNB3,TRUE,FALSE
1063.0,91,ACVR1B,TRUE,FALSE
1064.0,221472,FGD2,TRUE,FALSE
1065.0,4629,MYH11,TRUE,FALSE
1066.0,57533,TBC1D14,TRUE,FALSE
1067.0,115,ADCY9,TRUE,FALSE
1068.0,84698,CAPS2,TRUE,FALSE
1069.0,10681,GNB5,TRUE,FALSE
1070.0,56894,AGPAT3,TRUE,FALSE
1071.0,84251,SGIP1,TRUE,FALSE
1072.0,653361,NCF1,TRUE,FALSE
1073.0,29028,ATAD2,TRUE,FALSE
1074.0,9124,PDLIM1,TRUE,FALSE
1075.0,3208,HPCA,TRUE,FALSE
1076.0,117177,RAB3IP,TRUE,FALSE
1077.0,10625,IVNS1ABP,TRUE,FALSE
1078.0,10898,CPSF4,TRUE,FALSE
1079.0,10945,KDELR1,TRUE,FALSE
1080.0,54780,NSMCE4A,TRUE,FALSE
1081.0,6233,RPS27A,TRUE,FALSE
1082.0,57449,PLEKHG5,TRUE,FALSE
1083.0,9201,DCLK1,TRUE,FALSE
1084.0,100528064,NEDD8-MDP1,TRUE,FALSE
1085.0,5829,PXN,TRUE,FALSE
1086.0,51668,IFT25,TRUE,FALSE
1087.0,10717,AP4B1,TRUE,FALSE
1088.0,10381,TUBB3,TRUE,FALSE
1089.0,288,ANK3,TRUE,FALSE
1090.0,64748,PLPPR2,TRUE,FALSE
1091.0,5681,PSKH1,TRUE,FALSE
1092.0,4637,MYL6,TRUE,FALSE
1093.0,23232,TBC1D12,TRUE,FALSE
1094.0,8831,SYNGAP1,TRUE,FALSE
1095.0,7529,YWHAB,TRUE,FALSE
1096.0,100287718,ANKRD66,TRUE,FALSE
1097.0,9610,RIN1,TRUE,FALSE
1098.0,92,ACVR2A,TRUE,FALSE
1099.0,5753,PTK6,TRUE,FALSE
1100.0,5137,PDE1C,TRUE,FALSE
1101.0,342850,ANKRD62,TRUE,FALSE
1102.0,6649,SOD3,TRUE,FALSE
1103.0,57144,PAK5,TRUE,FALSE
1104.0,2764,GMFB,TRUE,FALSE
1105.0,53916,RAB4B,TRUE,FALSE
1106.0,140469,MYO3B,TRUE,FALSE
1107.0,2054,STX2,TRUE,FALSE
1108.0,252983,STXBP4,TRUE,FALSE
1109.0,51207,DUSP13B,TRUE,FALSE
1110.0,1778,DYNC1H1,TRUE,FALSE
1111.0,3801,KIFC3,TRUE,FALSE
1112.0,11065,UBE2C,TRUE,FALSE
1113.0,7403,KDM6A,TRUE,FALSE
1114.0,5347,PLK1,TRUE,FALSE
1115.0,3267,AGFG1,TRUE,FALSE
1116.0,6337,SCNN1A,TRUE,FALSE
1117.0,29110,TBK1,TRUE,FALSE
1118.0,353322,ANKRD37,TRUE,FALSE
1119.0,55625,ZDHHC7,TRUE,FALSE
1120.0,2042,EPHA3,TRUE,FALSE
1121.0,7277,TUBA4A,TRUE,FALSE
1122.0,79571,GCC1,TRUE,FALSE
1123.0,6711,SPTBN1,TRUE,FALSE
1124.0,92591,ASB16,TRUE,FALSE
1125.0,23560,GTPBP4,TRUE,FALSE
1126.0,2780,GNAT2,TRUE,FALSE
1127.0,64756,ATPAF1,TRUE,FALSE
1128.0,9181,ARHGEF2,TRUE,FALSE
1129.0,3799,KIF5B,TRUE,FALSE
1130.0,4643,MYO1E,TRUE,FALSE
1131.0,11202,KLK8,TRUE,FALSE
1132.0,51761,ATP8A2,TRUE,FALSE
1133.0,79720,VPS37B,TRUE,FALSE
1134.0,9632,SEC24C,TRUE,FALSE
1135.0,9732,DOCK4,TRUE,FALSE
1136.0,1012,CDH13,TRUE,FALSE
1137.0,50855,PARD6A,TRUE,FALSE
1138.0,10484,SEC23A,TRUE,FALSE
1139.0,139728,PNCK,TRUE,FALSE
1140.0,57799,RAB40C,TRUE,FALSE
1141.0,54521,WDR44,TRUE,FALSE
1142.0,253650,ANKRD18A,TRUE,FALSE
1143.0,170961,ANKRD24,TRUE,FALSE
1144.0,9276,COPB2,TRUE,FALSE
1145.0,124401,ANKS3,TRUE,FALSE
1146.0,369,ARAF,TRUE,FALSE
1147.0,395,ARHGAP6,TRUE,FALSE
1148.0,5900,RALGDS,TRUE,FALSE
1149.0,92483,LDHAL6B,TRUE,FALSE
1150.0,25963,TMEM87A,TRUE,FALSE
1151.0,10671,DCTN6,TRUE,FALSE
1152.0,7099,TLR4,TRUE,FALSE
1153.0,2637,GBX2,TRUE,FALSE
1154.0,55930,MYO5C,TRUE,FALSE
1155.0,23534,TNPO3,TRUE,FALSE
1156.0,2801,GOLGA2,TRUE,FALSE
1157.0,58477,SRPRB,TRUE,FALSE
1158.0,23129,PLXND1,TRUE,FALSE
1159.0,2984,GUCY2C,TRUE,FALSE
1160.0,10411,RAPGEF3,TRUE,FALSE
1161.0,50807,ASAP1,TRUE,FALSE
1162.0,10382,TUBB4A,TRUE,FALSE
1163.0,2925,GRPR,TRUE,FALSE
1164.0,8536,CAMK1,TRUE,FALSE
1165.0,10540,DCTN2,TRUE,FALSE
1166.0,5515,PPP2CA,TRUE,FALSE
1167.0,23101,MCF2L2,TRUE,FALSE
1168.0,6396,SEC13,TRUE,FALSE
1169.0,4796,TONSL,TRUE,FALSE
1170.0,22899,ARHGEF15,TRUE,FALSE
1171.0,4239,MFAP4,TRUE,FALSE
1172.0,11033,ADAP1,TRUE,FALSE
1173.0,7324,UBE2E1,TRUE,FALSE
1174.0,58,ACTA1,TRUE,FALSE
1175.0,148581,UBE2U,TRUE,FALSE
1176.0,5872,RAB13,TRUE,FALSE
1177.0,3716,JAK1,TRUE,FALSE
1178.0,160,AP2A1,TRUE,FALSE
1179.0,28951,TRIB2,TRUE,FALSE
1180.0,997,CDC34,TRUE,FALSE
1181.0,340990,OTOG,TRUE,FALSE
1182.0,122416,ANKRD9,TRUE,FALSE
1183.0,374868,ATP9B,TRUE,FALSE
1184.0,23178,PASK,TRUE,FALSE
1185.0,6794,STK11,TRUE,FALSE
1186.0,3832,KIF11,TRUE,FALSE
1187.0,1263,PLK3,TRUE,FALSE
1188.0,4651,MYO10,TRUE,FALSE
1189.0,6010,RHO,TRUE,FALSE
1190.0,5317,PKP1,TRUE,FALSE
1191.0,5869,RAB5B,TRUE,FALSE
1192.0,51479,ANKFY1,TRUE,FALSE
1193.0,9779,TBC1D5,TRUE,FALSE
1194.0,140461,ASB8,TRUE,FALSE
1195.0,3290,HSD11B1,TRUE,FALSE
1196.0,10079,ATP9A,TRUE,FALSE
1197.0,55616,ASAP3,TRUE,FALSE
1198.0,695,BTK,TRUE,FALSE
1199.0,2475,MTOR,TRUE,FALSE
1200.0,84807,NFKBID,TRUE,FALSE
1201.0,223082,ZNRF2,TRUE,FALSE
1202.0,9478,CABP1,TRUE,FALSE
1203.0,4342,MOS,TRUE,FALSE
